ID,protocol id,expenditures,index,year
4642,Income,Non-alcoholic beverages,1039,2020
4643,Income,Non-alcoholic beverages,1042,2021
4644,Income,Non-alcoholic beverages,1036,2021
4645,Income,Non-alcoholic beverages,1042,2021
4646,Income,Non-alcoholic beverages,1042,2021
4647,Income,Non-alcoholic beverages,1065,2022
4648,Income,Non-alcoholic beverages,1075,2022
4649,Income,Non-alcoholic beverages,1091,2022
4650,Income,Restaurant meals and ready-to-eat food,1112,2019
4651,Income,Restaurant meals and ready-to-eat food,1128,2019
4652,Income,Restaurant meals and ready-to-eat food,1136,2019
4653,Income,Restaurant meals and ready-to-eat food,1144,2019
4654,Income,Restaurant meals and ready-to-eat food,1155,2020
4655,Income,Restaurant meals and ready-to-eat food,1171,2020
4656,Income,Restaurant meals and ready-to-eat food,1181,2020
4657,Income,Restaurant meals and ready-to-eat food,1187,2020
4658,Income,Restaurant meals and ready-to-eat food,1198,2021
4659,Income,Restaurant meals and ready-to-eat food,1220,2021
4660,Income,Restaurant meals and ready-to-eat food,1233,2021
4661,Income,Restaurant meals and ready-to-eat food,1247,2021
4662,Income,Restaurant meals and ready-to-eat food,1261,2022
4663,Income,Restaurant meals and ready-to-eat food,1294,2022
4664,Income,Restaurant meals and ready-to-eat food,1318,2022
4665,Income,Alcoholic beverages and tobacco,1302,2019
4666,Income,Alcoholic beverages and tobacco,1306,2019
4667,Income,Alcoholic beverages and tobacco,1310,2019
4668,Income,Alcoholic beverages and tobacco,1303,2019
4669,Income,Alcoholic beverages and tobacco,1385,2020
4670,Income,Alcoholic beverages and tobacco,1389,2020
4671,Income,Alcoholic beverages and tobacco,1391,2020
4672,Income,Alcoholic beverages and tobacco,1396,2020
4673,Income,Alcoholic beverages and tobacco,1424,2021
4674,Income,Alcoholic beverages and tobacco,1424,2021
4675,Income,Alcoholic beverages and tobacco,1428,2021
4676,Income,Alcoholic beverages and tobacco,1423,2021
4677,Income,Alcoholic beverages and tobacco,1469,2022
4678,Income,Alcoholic beverages and tobacco,1479,2022
4679,Income,Alcoholic beverages and tobacco,1494,2022
4680,Income,Alcoholic beverages,1032,2019
4681,Income,Alcoholic beverages,1038,2019
4682,Income,Alcoholic beverages,1044,2019
4683,Income,Alcoholic beverages,1033,2019
4684,Income,Alcoholic beverages,1044,2020
4685,Income,Alcoholic beverages,1057,2020
4686,Income,Alcoholic beverages,1057,2020
4687,Income,Alcoholic beverages,1058,2020
4688,Income,Alcoholic beverages,1066,2021
4689,Income,Alcoholic beverages,1070,2021
4690,Income,Alcoholic beverages,1077,2021
4691,Income,Alcoholic beverages,1069,2021
4692,Income,Alcoholic beverages,1086,2022
4693,Income,Alcoholic beverages,1105,2022
4694,Income,Alcoholic beverages,1132,2022
4695,Income,Cigarettes and tobacco,1626,2019
4696,Income,Cigarettes and tobacco,1627,2019
4697,Income,Cigarettes and tobacco,1627,2019
4698,Income,Cigarettes and tobacco,1627,2019
4699,Income,Cigarettes and tobacco,1809,2020
4700,Income,Cigarettes and tobacco,1799,2020
4701,Income,Cigarettes and tobacco,1803,2020
4702,Income,Cigarettes and tobacco,1812,2020
4703,Income,Cigarettes and tobacco,1863,2021
4704,Income,Cigarettes and tobacco,1859,2021
4705,Income,Cigarettes and tobacco,1860,2021
4706,Income,Cigarettes and tobacco,1858,2021
4707,Income,Cigarettes and tobacco,1936,2022
4708,Income,Cigarettes and tobacco,1938,2022
4709,Income,Cigarettes and tobacco,1939,2022
4710,Income,Clothing and footwear,1011,2019
4711,Income,Clothing and footwear,1019,2019
4712,Income,Clothing and footwear,1010,2019
4713,Income,Clothing and footwear,1019,2019
4714,Income,Clothing and footwear,1019,2020
4715,Income,Clothing and footwear,982,2020
4716,Income,Clothing and footwear,991,2020
4717,Income,Clothing and footwear,1007,2020
4718,Income,Clothing and footwear,996,2021
4719,Income,Clothing and footwear,1024,2021
4720,Income,Clothing and footwear,1029,2021
4721,Income,Clothing and footwear,1032,2021
4722,Income,Clothing and footwear,1026,2022
4723,Income,Clothing and footwear,1029,2022
4724,Income,Clothing and footwear,1044,2022
4725,Income,Clothing,998,2019
4726,Income,Clothing,1007,2019
4727,Income,Clothing,998,2019
4728,Income,Clothing,1009,2019
4729,Income,Clothing,1011,2020
4730,Income,Clothing,994,2020
4731,Income,Clothing,1003,2020
4732,Income,Clothing,1018,2020
4733,Income,Clothing,1005,2021
4734,Income,Clothing,1034,2021
4735,Income,Clothing,1039,2021
4736,Income,Clothing,1042,2021
4737,Income,Clothing,1036,2022
4738,Income,Clothing,1038,2022
4739,Income,Clothing,1052,2022
4740,Income,Footwear,1062,2019
4741,Income,Footwear,1068,2019
4742,Income,Footwear,1059,2019
4743,Income,Footwear,1058,2019
4744,Income,Footwear,1048,2020
4745,Income,Footwear,931,2020
4746,Income,Footwear,946,2020
4747,Income,Footwear,973,2020
4748,Income,Footwear,976,2021
4749,Income,Footwear,1001,2021
4750,Income,Footwear,1000,2021
4751,Income,Footwear,1004,2021
4752,Income,Footwear,998,2022
4753,Income,Footwear,1006,2022
4754,Income,Footwear,1031,2022
4755,Income,Housing and household utilities,1121,2019
4756,Income,Housing and household utilities,1130,2019
4757,Income,Housing and household utilities,1145,2019
4758,Income,Housing and household utilities,1151,2019
4759,Income,Housing and household utilities,1164,2020
4760,Income,Housing and household utilities,1171,2020
4761,Income,Housing and household utilities,1181,2020
4762,Income,Housing and household utilities,1182,2020
4763,Income,Housing and household utilities,1190,2021
4764,Income,Housing and household utilities,1198,2021
4765,Income,Housing and household utilities,1220,2021
4766,Income,Housing and household utilities,1227,2021
4767,Income,Housing and household utilities,1239,2022
4768,Income,Housing and household utilities,1255,2022
4769,Income,Housing and household utilities,1277,2022
4770,Income,Actual rentals for housing,1115,2019
4771,Income,Actual rentals for housing,1127,2019
4772,Income,Actual rentals for housing,1137,2019
4773,Income,Actual rentals for housing,1148,2019
4774,Income,Actual rentals for housing,1164,2020
4775,Income,Actual rentals for housing,1174,2020
4776,Income,Actual rentals for housing,1180,2020
4777,Income,Actual rentals for housing,1188,2020
4778,Income,Actual rentals for housing,1201,2021
4779,Income,Actual rentals for housing,1214,2021
4780,Income,Actual rentals for housing,1225,2021
4781,Income,Actual rentals for housing,1241,2021
4782,Income,Actual rentals for housing,1256,2022
4783,Income,Actual rentals for housing,1274,2022
4784,Income,Actual rentals for housing,1289,2022
4785,Income,Actual rentals for housing,1115,2019
4786,Income,Actual rentals for housing,1127,2019
4787,Income,Actual rentals for housing,1137,2019
4788,Income,Actual rentals for housing,1148,2019
4789,Income,Actual rentals for housing,1164,2020
4790,Income,Actual rentals for housing,1174,2020
4791,Income,Actual rentals for housing,1180,2020
4792,Income,Actual rentals for housing,1188,2020
4793,Income,Actual rentals for housing,1201,2021
4794,Income,Actual rentals for housing,1214,2021
4795,Income,Actual rentals for housing,1225,2021
4796,Income,Actual rentals for housing,1241,2021
4797,Income,Actual rentals for housing,1256,2022
4798,Income,Actual rentals for housing,1274,2022
4799,Income,Actual rentals for housing,1289,2022
4800,Income,Property maintenance,1134,2019
4801,Income,Property maintenance,1143,2019
4802,Income,Property maintenance,1154,2019
4803,Income,Property maintenance,1160,2019
4804,Income,Property maintenance,1169,2020
4805,Income,Property maintenance,1182,2020
4806,Income,Property maintenance,1189,2020
4807,Income,Property maintenance,1195,2020
4808,Income,Property maintenance,1201,2021
4809,Income,Property maintenance,1217,2021
4810,Income,Property maintenance,1232,2021
4811,Income,Property maintenance,1261,2021
4812,Income,Property maintenance,1278,2022
4813,Income,Property maintenance,1303,2022
4814,Income,Property maintenance,1327,2022
4815,Income,Property rates and related services,1225,2019
4816,Income,Property rates and related services,1225,2019
4817,Income,Property rates and related services,1286,2019
4818,Income,Property rates and related services,1287,2019
4819,Income,Property rates and related services,1287,2020
4820,Income,Property rates and related services,1287,2020
4821,Income,Property rates and related services,1325,2020
4822,Income,Property rates and related services,1325,2020
4823,Income,Property rates and related services,1325,2021
4824,Income,Property rates and related services,1325,2021
4825,Income,Property rates and related services,1419,2021
4826,Income,Property rates and related services,1419,2021
4827,Income,Property rates and related services,1419,2022
4828,Income,Property rates and related services,1420,2022
4829,Income,Property rates and related services,1520,2022
4830,Income,Local authority rates and payments,1241,2019
4831,Income,Local authority rates and payments,1241,2019
4832,Income,Local authority rates and payments,1303,2019
4833,Income,Local authority rates and payments,1303,2019
4834,Income,Local authority rates and payments,1303,2020
4835,Income,Local authority rates and payments,1303,2020
4836,Income,Local authority rates and payments,1342,2020
4837,Income,Local authority rates and payments,1342,2020
4838,Income,Local authority rates and payments,1342,2021
4839,Income,Local authority rates and payments,1342,2021
4840,Income,Local authority rates and payments,1440,2021
4841,Income,Local authority rates and payments,1440,2021
4842,Income,Local authority rates and payments,1440,2022
4843,Income,Local authority rates and payments,1440,2022
4844,Income,Local authority rates and payments,1544,2022
4845,Income,Household energy,1077,2019
4846,Income,Household energy,1083,2019
4847,Income,Household energy,1081,2019
4848,Income,Household energy,1081,2019
4849,Income,Household energy,1095,2020
4850,Income,Household energy,1098,2020
4851,Income,Household energy,1099,2020
4852,Income,Household energy,1086,2020
4853,Income,Household energy,1090,2021
4854,Income,Household energy,1093,2021
4855,Income,Household energy,1091,2021
4856,Income,Household energy,1080,2021
4857,Income,Household energy,1094,2022
4858,Income,Household energy,1114,2022
4859,Income,Household energy,1099,2022
4860,Income,Electricity,1075,2019
4861,Income,Electricity,1080,2019
4862,Income,Electricity,1077,2019
4863,Income,Electricity,1076,2019
4864,Income,Electricity,1091,2020
4865,Income,Electricity,1094,2020
4866,Income,Electricity,1094,2020
4867,Income,Electricity,1081,2020
4868,Income,Electricity,1084,2021
4869,Income,Electricity,1087,2021
4870,Income,Electricity,1085,2021
4871,Income,Electricity,1073,2021
4872,Income,Electricity,1087,2022
4873,Income,Electricity,1106,2022
4874,Income,Electricity,1088,2022
4875,Income,Household contents and services,982,2019
4876,Income,Household contents and services,1001,2019
4877,Income,Household contents and services,1002,2019
4878,Income,Household contents and services,997,2019
4879,Income,Household contents and services,986,2020
4880,Income,Household contents and services,984,2020
4881,Income,Household contents and services,1003,2020
4882,Income,Household contents and services,1015,2020
4883,Income,Household contents and services,1002,2021
4884,Income,Household contents and services,1013,2021
4885,Income,Household contents and services,1031,2021
4886,Income,Household contents and services,1049,2021
4887,Income,Household contents and services,1060,2022
4888,Income,Household contents and services,1088,2022
4889,Income,Household contents and services,1109,2022
4890,Income,"Furniture, furnishings and floor coverings",1002,2019
4891,Income,"Furniture, furnishings and floor coverings",1030,2019
4892,Income,"Furniture, furnishings and floor coverings",1031,2019
4893,Income,"Furniture, furnishings and floor coverings",1027,2019
4894,Income,"Furniture, furnishings and floor coverings",1004,2020
4895,Income,"Furniture, furnishings and floor coverings",1006,2020
4896,Income,"Furniture, furnishings and floor coverings",1010,2020
4897,Income,"Furniture, furnishings and floor coverings",1067,2020
4898,Income,"Furniture, furnishings and floor coverings",1028,2021
4899,Income,"Furniture, furnishings and floor coverings",1042,2021
4900,Income,"Furniture, furnishings and floor coverings",1058,2021
4901,Income,"Furniture, furnishings and floor coverings",1135,2021
4902,Income,"Furniture, furnishings and floor coverings",1121,2022
4903,Income,"Furniture, furnishings and floor coverings",1139,2022
4904,Income,"Furniture, furnishings and floor coverings",1163,2022
4905,Income,Household textiles,966,2019
4906,Income,Household textiles,1010,2019
4907,Income,Household textiles,1054,2019
4908,Income,Household textiles,1020,2019
4909,Income,Household textiles,1020,2020
4910,Income,Household textiles,1022,2020
4911,Income,Household textiles,1052,2020
4912,Income,Household textiles,1076,2020
4913,Income,Household textiles,1001,2021
4914,Income,Household textiles,1043,2021
4915,Income,Household textiles,1106,2021
4916,Income,Household textiles,1070,2021
4917,Income,Household textiles,1066,2022
4918,Income,Household textiles,1134,2022
4919,Income,Household textiles,1098,2022
4920,Income,Household appliances,990,2019
4921,Income,Household appliances,1007,2019
4922,Income,Household appliances,1004,2019
4923,Income,Household appliances,994,2019
4924,Income,Household appliances,965,2020
4925,Income,Household appliances,952,2020
4926,Income,Household appliances,1010,2020
4927,Income,Household appliances,1005,2020
4928,Income,Household appliances,1008,2021
4929,Income,Household appliances,1004,2021
4930,Income,Household appliances,1034,2021
4931,Income,Household appliances,1014,2021
4932,Income,Household appliances,1038,2022
4933,Income,Household appliances,1066,2022
4934,Income,Household appliances,1075,2022
4935,Income,"Glassware, tableware and household utensils",968,2019
4936,Income,"Glassware, tableware and household utensils",979,2019
4937,Income,"Glassware, tableware and household utensils",981,2019
4938,Income,"Glassware, tableware and household utensils",979,2019
4939,Income,"Glassware, tableware and household utensils",991,2020
4940,Income,"Glassware, tableware and household utensils",994,2020
4941,Income,"Glassware, tableware and household utensils",1041,2020
4942,Income,"Glassware, tableware and household utensils",1043,2020
4943,Income,"Glassware, tableware and household utensils",1024,2021
4944,Income,"Glassware, tableware and household utensils",1028,2021
4945,Income,"Glassware, tableware and household utensils",1028,2021
4946,Income,"Glassware, tableware and household utensils",1000,2021
4947,Income,"Glassware, tableware and household utensils",997,2022
4948,Income,"Glassware, tableware and household utensils",1073,2022
4949,Income,"Glassware, tableware and household utensils",1116,2022
4950,Income,Tools and equipment for house and garden,980,2019
4951,Income,Tools and equipment for house and garden,979,2019
4952,Income,Tools and equipment for house and garden,975,2019
4953,Income,Tools and equipment for house and garden,975,2019
4954,Income,Tools and equipment for house and garden,969,2020
4955,Income,Tools and equipment for house and garden,967,2020
4956,Income,Tools and equipment for house and garden,974,2020
4957,Income,Tools and equipment for house and garden,974,2020
4958,Income,Tools and equipment for house and garden,978,2021
4959,Income,Tools and equipment for house and garden,980,2021
4960,Income,Tools and equipment for house and garden,982,2021
4961,Income,Tools and equipment for house and garden,1009,2021
4962,Income,Tools and equipment for house and garden,1022,2022
4963,Income,Tools and equipment for house and garden,1052,2022
4964,Income,Tools and equipment for house and garden,1078,2022
4965,Income,Other household supplies and services,967,2019
4966,Income,Other household supplies and services,985,2019
4967,Income,Other household supplies and services,976,2019
4968,Income,Other household supplies and services,985,2019
4969,Income,Other household supplies and services,989,2020
4970,Income,Other household supplies and services,999,2020
4971,Income,Other household supplies and services,993,2020
4972,Income,Other household supplies and services,984,2020
4973,Income,Other household supplies and services,992,2021
4974,Income,Other household supplies and services,1008,2021
4975,Income,Other household supplies and services,1013,2021
4976,Income,Other household supplies and services,1036,2021
4977,Income,Other household supplies and services,1061,2022
4978,Income,Other household supplies and services,1078,2022
4979,Income,Other household supplies and services,1119,2022
4980,Income,Health,1026,2019
4981,Income,Health,1031,2019
4982,Income,Health,1033,2019
4983,Income,Health,1040,2019
4984,Income,Health,1043,2020
4985,Income,Health,1050,2020
4986,Income,Health,1053,2020
4987,Income,Health,1055,2020
4988,Income,Health,1062,2021
4989,Income,Health,1067,2021
4990,Income,Health,1070,2021
4991,Income,Health,1075,2021
4992,Income,Health,1087,2022
4993,Income,Health,1098,2022
4994,Income,Health,1112,2022
4995,Income,"Medical products, appliances and equipment",990,2019
4996,Income,"Medical products, appliances and equipment",1001,2019
4997,Income,"Medical products, appliances and equipment",993,2019
4998,Income,"Medical products, appliances and equipment",1000,2019
4999,Income,"Medical products, appliances and equipment",1005,2020
5000,Income,"Medical products, appliances and equipment",1012,2020
5001,Income,"Medical products, appliances and equipment",1004,2020
5002,Income,"Medical products, appliances and equipment",999,2020
5003,Income,"Medical products, appliances and equipment",1003,2021
5004,Income,"Medical products, appliances and equipment",996,2021
5005,Income,"Medical products, appliances and equipment",990,2021
5006,Income,"Medical products, appliances and equipment",984,2021
5007,Income,"Medical products, appliances and equipment",1003,2022
5008,Income,"Medical products, appliances and equipment",1004,2022
5009,Income,"Medical products, appliances and equipment",1020,2022
5010,Income,Out-patient services,1046,2019
5011,Income,Out-patient services,1048,2019
5012,Income,Out-patient services,1056,2019
5013,Income,Out-patient services,1063,2019
5014,Income,Out-patient services,1064,2020
5015,Income,Out-patient services,1071,2020
5016,Income,Out-patient services,1084,2020
5017,Income,Out-patient services,1092,2020
5018,Income,Out-patient services,1101,2021
5019,Income,Out-patient services,1115,2021
5020,Income,Out-patient services,1126,2021
5021,Income,Out-patient services,1138,2021
5022,Income,Out-patient services,1146,2022
5023,Income,Out-patient services,1164,2022
5024,Income,Out-patient services,1177,2022
5025,Income,Hospital services,1157,2019
5026,Income,Hospital services,1160,2019
5027,Income,Hospital services,1187,2019
5028,Income,Hospital services,1199,2019
5029,Income,Hospital services,1199,2020
5030,Income,Hospital services,1199,2020
5031,Income,Hospital services,1221,2020
5032,Income,Hospital services,1233,2020
5033,Income,Hospital services,1234,2021
5034,Income,Hospital services,1236,2021
5035,Income,Hospital services,1264,2021
5036,Income,Hospital services,1283,2021
5037,Income,Hospital services,1283,2022
5038,Income,Hospital services,1349,2022
5039,Income,Hospital services,1370,2022
5040,Income,Transport,897,2019
5041,Income,Transport,912,2019
5042,Income,Transport,919,2019
5043,Income,Transport,936,2019
5044,Income,Transport,923,2020
5045,Income,Transport,860,2020
5046,Income,Transport,871,2020
5047,Income,Transport,887,2020
5048,Income,Transport,925,2021
5049,Income,Transport,954,2021
5050,Income,Transport,994,2021
5051,Income,Transport,1037,2021
5052,Income,Transport,1083,2022
5053,Income,Transport,1116,2022
5054,Income,Transport,1120,2022
5055,Income,Purchase of vehicles,992,2019
5056,Income,Purchase of vehicles,964,2019
5057,Income,Purchase of vehicles,965,2019
5058,Income,Purchase of vehicles,958,2019
5059,Income,Purchase of vehicles,971,2020
5060,Income,Purchase of vehicles,960,2020
5061,Income,Purchase of vehicles,966,2020
5062,Income,Purchase of vehicles,1003,2020
5063,Income,Purchase of vehicles,1038,2021
5064,Income,Purchase of vehicles,1063,2021
5065,Income,Purchase of vehicles,1058,2021
5066,Income,Purchase of vehicles,1080,2021
5067,Income,Purchase of vehicles,1109,2022
5068,Income,Purchase of vehicles,1111,2022
5069,Income,Purchase of vehicles,1106,2022
5070,Income,Private transport supplies and services,883,2019
5071,Income,Private transport supplies and services,922,2019
5072,Income,Private transport supplies and services,926,2019
5073,Income,Private transport supplies and services,937,2019
5074,Income,Private transport supplies and services,923,2020
5075,Income,Private transport supplies and services,844,2020
5076,Income,Private transport supplies and services,854,2020
5077,Income,Private transport supplies and services,857,2020
5078,Income,Private transport supplies and services,900,2021
5079,Income,Private transport supplies and services,938,2021
5080,Income,Private transport supplies and services,984,2021
5081,Income,Private transport supplies and services,1039,2021
5082,Income,Private transport supplies and services,1107,2022
5083,Income,Private transport supplies and services,1166,2022
5084,Income,Private transport supplies and services,1135,2022
5085,Income,Petrol,950,2019
5086,Income,Petrol,1007,2019
5087,Income,Petrol,1000,2019
5088,Income,Petrol,1016,2019
5089,Income,Petrol,990,2020
5090,Income,Petrol,872,2020
5091,Income,Petrol,887,2020
5092,Income,Petrol,891,2020
5093,Income,Petrol,957,2021
5094,Income,Petrol,1016,2021
5095,Income,Petrol,1082,2021
5096,Income,Petrol,1166,2021
5097,Income,Petrol,1267,2022
5098,Income,Petrol,1346,2022
5099,Income,Petrol,1283,2022
5100,Income,Passenger transport services,921,2019
5101,Income,Passenger transport services,892,2019
5102,Income,Passenger transport services,915,2019
5103,Income,Passenger transport services,980,2019
5104,Income,Passenger transport services,941,2020
5105,Income,Passenger transport services,885,2020
5106,Income,Passenger transport services,908,2020
5107,Income,Passenger transport services,963,2020
5108,Income,Passenger transport services,984,2021
5109,Income,Passenger transport services,971,2021
5110,Income,Passenger transport services,1104,2021
5111,Income,Passenger transport services,1134,2021
5112,Income,Passenger transport services,1045,2022
5113,Income,Passenger transport services,959,2022
5114,Income,Passenger transport services,1129,2022
5115,Income,Communication,966,2019
5116,Income,Communication,966,2019
5117,Income,Communication,955,2019
5118,Income,Communication,942,2019
5119,Income,Communication,936,2020
5120,Income,Communication,934,2020
5121,Income,Communication,928,2020
5122,Income,Communication,924,2020
5123,Income,Communication,918,2021
5124,Income,Communication,903,2021
5125,Income,Communication,898,2021
5126,Income,Communication,916,2021
5127,Income,Communication,917,2022
5128,Income,Communication,913,2022
5129,Income,Communication,927,2022
5130,Income,Postal services,1230,2019
5131,Income,Postal services,1234,2019
5132,Income,Postal services,1247,2019
5133,Income,Postal services,1245,2019
5134,Income,Postal services,1246,2020
5135,Income,Postal services,1248,2020
5136,Income,Postal services,1253,2020
5137,Income,Postal services,1253,2020
5138,Income,Postal services,1256,2021
5139,Income,Postal services,1251,2021
5140,Income,Postal services,1270,2021
5141,Income,Postal services,1274,2021
5142,Income,Postal services,1295,2022
5143,Income,Postal services,1339,2022
5144,Income,Postal services,1406,2022
5145,Income,Telecommunication equipment,420,2019
5146,Income,Telecommunication equipment,390,2019
5147,Income,Telecommunication equipment,380,2019
5148,Income,Telecommunication equipment,380,2019
5149,Income,Telecommunication equipment,398,2020
5150,Income,Telecommunication equipment,424,2020
5151,Income,Telecommunication equipment,361,2020
5152,Income,Telecommunication equipment,390,2020
5153,Income,Telecommunication equipment,358,2021
5154,Income,Telecommunication equipment,316,2021
5155,Income,Telecommunication equipment,307,2021
5156,Income,Telecommunication equipment,358,2021
5157,Income,Telecommunication equipment,343,2022
5158,Income,Telecommunication equipment,369,2022
5159,Income,Telecommunication equipment,304,2022
5160,Income,Telecommunication services,987,2019
5161,Income,Telecommunication services,989,2019
5162,Income,Telecommunication services,978,2019
5163,Income,Telecommunication services,964,2019
5164,Income,Telecommunication services,956,2020
5165,Income,Telecommunication services,953,2020
5166,Income,Telecommunication services,954,2020
5167,Income,Telecommunication services,945,2020
5168,Income,Telecommunication services,943,2021
5169,Income,Telecommunication services,931,2021
5170,Income,Telecommunication services,927,2021
5171,Income,Telecommunication services,940,2021
5172,Income,Telecommunication services,943,2022
5173,Income,Telecommunication services,934,2022
5174,Income,Telecommunication services,956,2022
5175,Income,Recreation and culture,1029,2019
5176,Income,Recreation and culture,1031,2019
5177,Income,Recreation and culture,1042,2019
5178,Income,Recreation and culture,1054,2019
5179,Income,Recreation and culture,1053,2020
5180,Income,Recreation and culture,1044,2020
5181,Income,Recreation and culture,1049,2020
5182,Income,Recreation and culture,1081,2020
5183,Income,Recreation and culture,1070,2021
5184,Income,Recreation and culture,1072,2021
5185,Income,Recreation and culture,1091,2021
5186,Income,Recreation and culture,1107,2021
5187,Income,Recreation and culture,1101,2022
5188,Income,Recreation and culture,1111,2022
5189,Income,Recreation and culture,1132,2022
5190,Income,Audio-visual and computing equipment,590,2019
5191,Income,Audio-visual and computing equipment,541,2019
5192,Income,Audio-visual and computing equipment,545,2019
5193,Income,Audio-visual and computing equipment,544,2019
5194,Income,Audio-visual and computing equipment,498,2020
5195,Income,Audio-visual and computing equipment,476,2020
5196,Income,Audio-visual and computing equipment,498,2020
5197,Income,Audio-visual and computing equipment,514,2020
5198,Income,Audio-visual and computing equipment,476,2021
5199,Income,Audio-visual and computing equipment,416,2021
5200,Income,Audio-visual and computing equipment,436,2021
5201,Income,Audio-visual and computing equipment,460,2021
5202,Income,Audio-visual and computing equipment,421,2022
5203,Income,Audio-visual and computing equipment,373,2022
5204,Income,Audio-visual and computing equipment,401,2022
5205,Income,Major recreational and cultural equipment,1018,2019
5206,Income,Major recreational and cultural equipment,1053,2019
5207,Income,Major recreational and cultural equipment,1038,2019
5208,Income,Major recreational and cultural equipment,1028,2019
5209,Income,Major recreational and cultural equipment,1039,2020
5210,Income,Major recreational and cultural equipment,1036,2020
5211,Income,Major recreational and cultural equipment,1042,2020
5212,Income,Major recreational and cultural equipment,1042,2020
5213,Income,Major recreational and cultural equipment,1046,2021
5214,Income,Major recreational and cultural equipment,1060,2021
5215,Income,Major recreational and cultural equipment,1089,2021
5216,Income,Major recreational and cultural equipment,1120,2021
5217,Income,Major recreational and cultural equipment,1137,2022
5218,Income,Major recreational and cultural equipment,1193,2022
5219,Income,Major recreational and cultural equipment,1232,2022
5220,Income,Other recreational equipment and supplies,1053,2019
5221,Income,Other recreational equipment and supplies,1063,2019
5222,Income,Other recreational equipment and supplies,1064,2019
5223,Income,Other recreational equipment and supplies,1073,2019
5224,Income,Other recreational equipment and supplies,1076,2020
5225,Income,Other recreational equipment and supplies,1088,2020
5226,Income,Other recreational equipment and supplies,1079,2020
5227,Income,Other recreational equipment and supplies,1098,2020
5228,Income,Other recreational equipment and supplies,1110,2021
5229,Income,Other recreational equipment and supplies,1143,2021
5230,Income,Other recreational equipment and supplies,1178,2021
5231,Income,Other recreational equipment and supplies,1193,2021
5232,Income,Other recreational equipment and supplies,1200,2022
5233,Income,Other recreational equipment and supplies,1228,2022
5234,Income,Other recreational equipment and supplies,1260,2022
5235,Income,Recreational and cultural services,1010,2019
5236,Income,Recreational and cultural services,1023,2019
5237,Income,Recreational and cultural services,1034,2019
5238,Income,Recreational and cultural services,1029,2019
5239,Income,Recreational and cultural services,1031,2020
5240,Income,Recreational and cultural services,1018,2020
5241,Income,Recreational and cultural services,1031,2020
5242,Income,Recreational and cultural services,1041,2020
5243,Income,Recreational and cultural services,1038,2021
5244,Income,Recreational and cultural services,1037,2021
5245,Income,Recreational and cultural services,1042,2021
5246,Income,Recreational and cultural services,1051,2021
5247,Income,Recreational and cultural services,1051,2022
